pnu,sgg_nm,emd_nm,jibun,jimok,area_m2,price_per_m2,owner_type,owner_subtype
1168010800102050007,강남구,논현동,205-7공,공원,1879.7,3373000,국유지,중앙부처
1168011400200630033,강남구,일원동,산63-33임,임야,1200,88500,시 도유지,지자체
1168010100108300023,강남구,역삼동,830-23공,공원,991.5,4992000,군유지,구분없음
1168010400100940004,강남구,청담동,94-4공,공원,1643.8,3107000,군유지,구분없음
1168011400106450014,강남구,일원동,645-14공,공원,2410.3,2313000,시 도유지,지자체
1168011400106580000,강남구,일원동,658공,공원,1613.8,2188000,군유지,구분없음
1168011400106660011,강남구,일원동,666-11공,공원,1978.5,2313000,시 도유지,지자체
1168010300101690003,강남구,개포동,169-3공,공원,1690.2,2240000,시 도유지,지자체
1168011400200630035,강남구,일원동,산63-35임,임야,833,97600,개인,구분없음
1168011400106870008,강남구,일원동,687-8공,공원,1337.1,2313000,시 도유지,지자체
1168010100106330013,강남구,역삼동,633-13공,공원,858.8,2661000,시 도유지,지자체
1168010100106350000,강남구,역삼동,635공,공원,13025.1,5566000,군유지,구분없음
1168010100106350001,강남구,역삼동,635-1공,공원,20091,6057000,군유지,구분없음
1168010300101180053,강남구,개포동,118-53전,전,21,1752000,국유지,중앙부처
1168010300105880002,강남구,개포동,588-2답,답,8,3718000,법인,구분없음
1168010600105980006,강남구,대치동,598-6공,공원,9.4,0,군유지,구분없음
1168010100106110000,강남구,역삼동,611공,공원,1647.1,2889000,군유지,구분없음
1168010100106630019,강남구,역삼동,663-19대,대,581.1,2937000,군유지,구분없음
1168010100106630020,강남구,역삼동,663-20대,대,603,2937000,군유지,구분없음
1168010100106660002,강남구,역삼동,666-2대,대,1537.7,2834000,군유지,구분없음
1168010100107110005,강남구,역삼동,711-5공,공원,576,6491000,군유지,구분없음
1168010100107130015,강남구,역삼동,713-15공,공원,1225.5,6293000,군유지,구분없음
1168010100107130016,강남구,역삼동,713-16공,공원,763.3,6293000,군유지,구분없음
1168010100107160005,강남구,역삼동,716-5공,공원,650,6491000,군유지,구분없음
1168010100107390015,강남구,역삼동,739-15공,공원,1635,3091000,군유지,구분없음
1168010100107540004,강남구,역삼동,754-4공,공원,1147.7,6491000,군유지,구분없음
1168010100107540007,강남구,역삼동,754-7공,공원,1038,6491000,군유지,구분없음
1168010100107540008,강남구,역삼동,754-8공,공원,72.8,6491000,군유지,구분없음
1168010100107550007,강남구,역삼동,755-7공,공원,1293.6,6491000,군유지,구분없음
1168010100107550009,강남구,역삼동,755-9공,공원,772.1,6491000,군유지,구분없음
1168010100107570001,강남구,역삼동,757-1공,공원,1580.6,6491000,군유지,구분없음
1168010100107630018,강남구,역삼동,763-18공,공원,604.1,2127000,군유지,구분없음
1168010100107650030,강남구,역삼동,765-30공,공원,262.3,6491000,군유지,구분없음
1168010100107800025,강남구,역삼동,780-25공,공원,1636.6,2127000,시 도유지,지자체
1168010100108000050,강남구,역삼동,800-50도,도로,0.2,0,군유지,구분없음
1168010100108240010,강남구,역삼동,824-10공,공원,953.9,7725000,군유지,구분없음
1168010100108240043,강남구,역삼동,824-43공,공원,33.3,7725000,시 도유지,지자체
1168010100108360021,강남구,역삼동,836-21공,공원,987.3,4194000,군유지,구분없음
1168010100109020001,강남구,역삼동,902-1공,공원,2543.3,6491000,군유지,구분없음
1168010100108580031,강남구,역삼동,858-31도,도로,2.8,5487000,시 도유지,지자체
1168010100108580043,강남구,역삼동,858-43도,도로,258,5487000,개인,구분없음
1168010100108580044,강남구,역삼동,858-44도,도로,140.7,5487000,시 도유지,지자체
1168010300100120003,강남구,개포동,12-3공,공원,2488.1,2240000,군유지,구분없음
1168010300100120007,강남구,개포동,12-7공,공원,1535.9,2240000,군유지,구분없음
1168010300100120008,강남구,개포동,12-8공,공원,3212.2,2078000,군유지,구분없음
1168010300100120011,강남구,개포동,12-11공,공원,182.1,2078000,군유지,구분없음
1168010300100130001,강남구,개포동,13-1공,공원,13568.3,2078000,군유지,구분없음
1168010300100130005,강남구,개포동,13-5공,공원,12851.4,2078000,군유지,구분없음
1168010300100840009,강남구,개포동,84-9답,답,96,428000,시 도유지,지자체
1168010300100840010,강남구,개포동,84-10도,도로,987,448400,시 도유지,지자체
1168010300100840012,강남구,개포동,84-12답,답,155,428000,시 도유지,지자체
1168010300100840013,강남구,개포동,84-13도,도로,335,448400,시 도유지,지자체
1168010300100850001,강남구,개포동,85-1답,답,43,1359000,개인,구분없음
1168010300100850004,강남구,개포동,85-4답,답,28,1359000,법인,구분없음
1168010300100850008,강남구,개포동,85-8답,답,1,1359000,법인,구분없음
1168010300100860000,강남구,개포동,86답,답,1395,1359000,개인,구분없음
1168010300100860004,강남구,개포동,86-4답,답,125,1359000,법인,구분없음
1168010300100870001,강남구,개포동,87-1답,답,67.75,1359000,개인,구분없음
1168010300100910012,강남구,개포동,91-12전,전,22,55700,시 도유지,지자체
1168010300100930001,강남구,개포동,93-1전,전,455,1359000,개인,구분없음
1168010300100930003,강남구,개포동,93-3전,전,85,428000,시 도유지,지자체
1168010300100940000,강남구,개포동,94전,전,956,1426000,개인,구분없음
1168010300100940001,강남구,개포동,94-1임,임야,1533,1250000,시 도유지,지자체
1168010300100950000,강남구,개포동,95답,답,394,1005000,개인,구분없음
1168010300100950006,강남구,개포동,95-6도,도로,364,150300,시 도유지,지자체
1168010300100950007,강남구,개포동,95-7도,도로,165,150300,시 도유지,지자체
1168010300100950009,강남구,개포동,95-9구,구거,179,1311000,군유지,구분없음
1168010300100950010,강남구,개포동,95-10도,도로,81,1005000,군유지,구분없음
1168010300100950011,강남구,개포동,95-11구,구거,194,1359000,군유지,구분없음
1168010300100950012,강남구,개포동,95-12구,구거,506,304300,군유지,구분없음
1168010300100950017,강남구,개포동,95-17전,전,311,555200,국유지,중앙부처
1168010300100950018,강남구,개포동,95-18도,도로,366,555200,국유지,중앙부처
1168010300100950022,강남구,개포동,95-22도,도로,49,1127000,군유지,구분없음
1168010300100950024,강남구,개포동,95-24도,도로,51,1359000,군유지,구분없음
1168010300100950025,강남구,개포동,95-25도,도로,4,555200,군유지,구분없음
1168010300100950027,강남구,개포동,95-27구,구거,482,677300,군유지,구분없음
1168010300100950030,강남구,개포동,95-30구,구거,15,428000,군유지,구분없음
1168010300100950031,강남구,개포동,95-31구,구거,14,448400,군유지,구분없음
1168010300100950032,강남구,개포동,95-32도,도로,10,428000,군유지,구분없음
1168010300100960000,강남구,개포동,96전,전,164,583000,개인,구분없음
1168010300100970000,강남구,개포동,97전,전,167.25,510000,개인,구분없음
1168010300100980000,강남구,개포동,98전,전,350,459000,개인,구분없음
1168010300100990005,강남구,개포동,99-5구,구거,256,211900,시 도유지,지자체
1168010300101000000,강남구,개포동,100전,전,876,455500,시 도유지,지자체
1168010300101010000,강남구,개포동,101전,전,641,555700,시 도유지,지자체
1168010300101020000,강남구,개포동,102전,전,509,555700,시 도유지,지자체
1168010300101030000,강남구,개포동,103전,전,516,377600,시 도유지,지자체
1168010300101040001,강남구,개포동,104-1전,전,2995,453900,시 도유지,지자체
1168010300101040002,강남구,개포동,104-2답,답,314,513000,시 도유지,지자체
1168010300101040003,강남구,개포동,104-3답,답,688,391000,시 도유지,지자체
1168010300101040004,강남구,개포동,104-4전,전,4736,337000,시 도유지,지자체
1168010300101050000,강남구,개포동,105답,답,1673,455500,시 도유지,지자체
1168010300101060000,강남구,개포동,106전,전,113,455500,시 도유지,지자체
1168010300101070000,강남구,개포동,107전,전,212,797100,개인,구분없음
1168010300101080000,강남구,개포동,108전,전,478,740600,개인,구분없음
1168010300101080001,강남구,개포동,108-1전,전,24,759300,시 도유지,지자체
1168010300101090000,강남구,개포동,109답,답,625,455500,시 도유지,지자체
1168010300101100000,강남구,개포동,110답,답,2486,437200,시 도유지,지자체
1168010300101110000,강남구,개포동,111전,전,407,311800,시 도유지,지자체
1168010300101120001,강남구,개포동,112-1답,답,1719,354500,시 도유지,지자체
1168010300101130000,강남구,개포동,113전,전,1808,310000,시 도유지,지자체
1168010300101140000,강남구,개포동,114전,전,340,288500,시 도유지,지자체
1168010300101150000,강남구,개포동,115전,전,635,288500,시 도유지,지자체
1168010300101150001,강남구,개포동,115-1도,도로,668,95200,시 도유지,지자체
1168010300101160000,강남구,개포동,116전,전,350,302900,시 도유지,지자체
1168010300101160001,강남구,개포동,116-1전,전,2853,288500,시 도유지,지자체
1168010300101160002,강남구,개포동,116-2전,전,985,306000,시 도유지,지자체
1168010300101160003,강남구,개포동,116-3전,전,1124,455500,시 도유지,지자체
1168010300101160004,강남구,개포동,116-4전,전,1008,296900,시 도유지,지자체
1168010300101170000,강남구,개포동,117전,전,896,288500,시 도유지,지자체
1168010300101180002,강남구,개포동,118-2전,전,89,265000,법인,구분없음
1168010300101180003,강남구,개포동,118-3전,전,169,265000,법인,구분없음
1168010300101180004,강남구,개포동,118-4답,답,1164,265000,법인,구분없음
1168010300101180005,강남구,개포동,118-5전,전,476,190000,법인,구분없음
1168010300101180006,강남구,개포동,118-6전,전,49.2,268000,개인,구분없음
1168010300101180007,강남구,개포동,118-7답,답,456,1152000,법인,구분없음
1168010300101180008,강남구,개포동,118-8답,답,314,1830000,법인,구분없음
1168010300101180009,강남구,개포동,118-9전,전,147,949000,법인,구분없음
1168010300101180010,강남구,개포동,118-10전,전,651,379200,법인,구분없음
1168010300101180012,강남구,개포동,118-12전,전,32,1752000,법인,구분없음
1168010300101180013,강남구,개포동,118-13전,전,489,398100,법인,구분없음
1168010300101180014,강남구,개포동,118-14전,전,228,424000,법인,구분없음
1168010300101180015,강남구,개포동,118-15답,답,307,265000,개인,구분없음
1168010300101180016,강남구,개포동,118-16전,전,112,265000,법인,구분없음
1168010300101180017,강남구,개포동,118-17전,전,1157,265000,법인,구분없음
1168010300101180018,강남구,개포동,118-18전,전,271,265000,법인,구분없음
1168010300101180019,강남구,개포동,118-19전,전,274,265000,법인,구분없음
1168010300101180020,강남구,개포동,118-20답,답,393,265000,개인,구분없음
1168010300101180021,강남구,개포동,118-21전,전,433,1752000,국유지,중앙부처
1168010300101180022,강남구,개포동,118-22전,전,132,1840000,법인,구분없음
1168010300101180023,강남구,개포동,118-23전,전,402,1822000,법인,구분없음
1168010300101180024,강남구,개포동,118-24전,전,177,1752000,국유지,중앙부처
1168010300101180025,강남구,개포동,118-25답,답,549,1726000,법인,구분없음
1168010300101180026,강남구,개포동,118-26답,답,119,1688000,법인,구분없음
1168010300101180027,강남구,개포동,118-27답,답,423,1839000,법인,구분없음
1168010300101180028,강남구,개포동,118-28답,답,522,2136000,법인,구분없음
1168010300101180029,강남구,개포동,118-29답,답,397,1769000,법인,구분없음
1168010300101180030,강남구,개포동,118-30답,답,21,1840000,법인,구분없음
1168010300101180031,강남구,개포동,118-31답,답,173,1752000,법인,구분없음
1168010300101180032,강남구,개포동,118-32답,답,272,1752000,군유지,구분없음
1168010300101180033,강남구,개포동,118-33답,답,268,1840000,군유지,구분없음
1168010300101180034,강남구,개포동,118-34답,답,113.25,1769000,개인,구분없음
1168010300101180035,강남구,개포동,118-35답,답,450,1940000,법인,구분없음
1168010300101180036,강남구,개포동,118-36답,답,69,980000,법인,구분없음
1168010300101180037,강남구,개포동,118-37답,답,119,428000,법인,구분없음
1168010300101180038,강남구,개포동,118-38답,답,1114,1080000,법인,구분없음
1168010300101180039,강남구,개포동,118-39답,답,374,1752000,법인,구분없음
1168010300101180040,강남구,개포동,118-40답,답,1710,1752000,법인,구분없음
1168010300101180041,강남구,개포동,118-41답,답,99,2061000,법인,구분없음
1168010300101180042,강남구,개포동,118-42답,답,255,1962000,법인,구분없음
1168010300101180043,강남구,개포동,118-43답,답,393,2061000,법인,구분없음
1168010300101180044,강남구,개포동,118-44전,전,681,548000,법인,구분없음
1168010300101180045,강남구,개포동,118-45전,전,73,265000,법인,구분없음
1168010300101180046,강남구,개포동,118-46전,전,65,1839000,법인,구분없음
1168010300101180047,강남구,개포동,118-47전,전,657,1987000,법인,구분없음
1168010300101180050,강남구,개포동,118-50답,답,193,2020000,법인,구분없음
1168010300101180051,강남구,개포동,118-51전,전,470,2970000,법인,구분없음
1168010300101180052,강남구,개포동,118-52전,전,323,1912000,법인,구분없음
1168010300101180056,강남구,개포동,118-56답,답,357,988900,법인,구분없음
1168010300101180057,강남구,개포동,118-57답,답,56,1400000,법인,구분없음
1168010300101180058,강남구,개포동,118-58답,답,393,988900,법인,구분없음
1168010300101180059,강남구,개포동,118-59답,답,673,988900,법인,구분없음
1168010300101180060,강남구,개포동,118-60답,답,131,988900,기타단체,구분없음
1168010300101180061,강남구,개포동,118-61답,답,68,988900,법인,구분없음
1168010300101180062,강남구,개포동,118-62전,전,514.5,379200,법인,구분없음
1168010300101180063,강남구,개포동,118-63전,전,1141,1107000,법인,구분없음
1168010300101180064,강남구,개포동,118-64전,전,590,1000000,법인,구분없음
1168010300101180065,강남구,개포동,118-65전,전,733,1000000,법인,구분없음
1168010300101180066,강남구,개포동,118-66전,전,1437.5,265000,법인,구분없음
1168010300101180068,강남구,개포동,118-68답,답,8,1020000,법인,구분없음
1168010300101180069,강남구,개포동,118-69답,답,3029,988900,법인,구분없음
1168010300101180070,강남구,개포동,118-70전,전,49,268000,개인,구분없음
1168010300101180071,강남구,개포동,118-71전,전,44.2,268000,개인,구분없음
1168010300101180072,강남구,개포동,118-72전,전,54,268000,개인,구분없음
1168010300101210000,강남구,개포동,121답,답,1027,2075000,법인,구분없음
1168010300101210002,강남구,개포동,121-2답,답,217.5,2380000,법인,구분없음
1168010300101210003,강남구,개포동,121-3답,답,5,1750000,법인,구분없음
1168010300101210004,강남구,개포동,121-4구,구거,84,663000,군유지,구분없음
1168010300101210005,강남구,개포동,121-5잡,잡종지,15,1380000,군유지,구분없음
1168010300101210006,강남구,개포동,121-6잡,잡종지,7,1410000,군유지,구분없음
1168010300101210007,강남구,개포동,121-7잡,잡종지,38,1380000,군유지,구분없음
1168010300101210014,강남구,개포동,121-14잡,잡종지,341,2760000,군유지,구분없음
1168010300101210016,강남구,개포동,121-16구,구거,136,665000,군유지,구분없음
1168010300101210017,강남구,개포동,121-17잡,잡종지,188,2300000,군유지,구분없음
1168010300101210018,강남구,개포동,121-18잡,잡종지,7,2300000,군유지,구분없음
1168010300101220002,강남구,개포동,122-2답,답,1054,2430000,법인,구분없음
1168010300101260007,강남구,개포동,126-7답,답,13,1767000,법인,구분없음
1168010300101320000,강남구,개포동,132전,전,264,302900,개인,구분없음
1168010300101290003,강남구,개포동,129-3전,전,5.5,1752000,개인,구분없음
1168010300101290004,강남구,개포동,129-4전,전,55,1840000,개인,구분없음
1168010300101290008,강남구,개포동,129-8답,답,6,1840000,법인,구분없음
1168010300101290009,강남구,개포동,129-9답,답,5,1840000,법인,구분없음
1168010300101310000,강남구,개포동,131전,전,1412,329100,개인,구분없음
1168010300101310001,강남구,개포동,131-1전,전,1666,382400,개인,구분없음
1168010300101330000,강남구,개포동,133전,전,30.87,329100,개인,구분없음
1168010300101330001,강남구,개포동,133-1전,전,1091,660800,개인,구분없음
1168010300101330002,강남구,개포동,133-2전,전,433,329100,개인,구분없음
1168010300101330003,강남구,개포동,133-3전,전,288,329100,국유지,중앙부처
1168010300101340006,강남구,개포동,134-6전,전,87,570900,시 도유지,지자체
1168010300101390000,강남구,개포동,139공,공원,90063.9,2240000,시 도유지,지자체
1168010300101420000,강남구,개포동,142공,공원,5452.8,2561000,시 도유지,지자체
1168010300101430013,강남구,개포동,143-13전,전,314,580800,시 도유지,지자체
1168010300101430014,강남구,개포동,143-14전,전,114,650000,개인,구분없음
1168010300101430015,강남구,개포동,143-15전,전,200,580800,시 도유지,지자체
1168010300101430016,강남구,개포동,143-16전,전,1113,650000,개인,구분없음
1168010300101430019,강남구,개포동,143-19전,전,5,551700,시 도유지,지자체
1168010300101430027,강남구,개포동,143-27전,전,10,448400,시 도유지,지자체
1168010300101430028,강남구,개포동,143-28전,전,28,1087000,시 도유지,지자체
1168010300101430029,강남구,개포동,143-29전,전,42,1170000,시 도유지,지자체
1168010300101430030,강남구,개포동,143-30전,전,18,1170000,법인,구분없음
1168010300101430031,강남구,개포동,143-31전,전,97,660000,시 도유지,지자체
1168010300101430032,강남구,개포동,143-32전,전,118,660000,시 도유지,지자체
1168010300101430033,강남구,개포동,143-33전,전,4,448400,시 도유지,지자체
1168010300101430034,강남구,개포동,143-34전,전,202,448400,시 도유지,지자체
1168010300101430035,강남구,개포동,143-35전,전,25,1114000,시 도유지,지자체
1168010300101430036,강남구,개포동,143-36전,전,17,448400,시 도유지,지자체
1168010300101430037,강남구,개포동,143-37전,전,15,448400,법인,구분없음
1168010300101440000,강남구,개포동,144공,공원,5794.4,2457000,시 도유지,지자체
1168010300101780003,강남구,개포동,178-3전,전,1012,668700,개인,구분없음
1168010300101780006,강남구,개포동,178-6전,전,648,670000,개인,구분없음
1168010300101780007,강남구,개포동,178-7전,전,21,448400,시 도유지,지자체
1168010300101780008,강남구,개포동,178-8전,전,17,1170000,시 도유지,지자체
1168010300101780009,강남구,개포동,178-9전,전,309,1114000,시 도유지,지자체
1168010300101780010,강남구,개포동,178-10전,전,4,1170000,시 도유지,지자체
1168010300101780011,강남구,개포동,178-11전,전,60,672000,시 도유지,지자체
1168010300101780012,강남구,개포동,178-12전,전,6,672000,시 도유지,지자체
1168010300101780013,강남구,개포동,178-13전,전,93,448400,시 도유지,지자체
1168010300101780014,강남구,개포동,178-14전,전,63,448400,시 도유지,지자체
1168010300101780015,강남구,개포동,178-15전,전,37,448400,시 도유지,지자체
1168010300101970003,강남구,개포동,197-3도,도로,158.7,0,군유지,구분없음
1168010300101800000,강남구,개포동,180공,공원,9987.7,2240000,시 도유지,지자체
1168010300101800001,강남구,개포동,180-1공,공원,305.3,2240000,시 도유지,지자체
1168010300101800002,강남구,개포동,180-2공,공원,926.2,2240000,시 도유지,지자체
1168010300101810000,강남구,개포동,181공,공원,11232.2,2240000,시 도유지,지자체
1168010300101810003,강남구,개포동,181-3공,공원,395,2240000,시 도유지,지자체
1168010300101820001,강남구,개포동,182-1공,공원,7293.8,2240000,시 도유지,지자체
1168010300101820004,강남구,개포동,182-4공,공원,2249.3,2240000,시 도유지,지자체
1168010300101820005,강남구,개포동,182-5공,공원,162.5,2240000,시 도유지,지자체
1168010300101830001,강남구,개포동,183-1공,공원,11993.6,2240000,시 도유지,지자체
1168010300101830002,강남구,개포동,183-2공,공원,512,2240000,시 도유지,지자체
1168010300101840001,강남구,개포동,184-1공,공원,1044.9,2561000,시 도유지,지자체
1168010300101840005,강남구,개포동,184-5공,공원,2.8,2561000,시 도유지,지자체
1168010300101840006,강남구,개포동,184-6공,공원,203.1,2561000,시 도유지,지자체
1168010300101910000,강남구,개포동,191공,공원,993.3,2561000,시 도유지,지자체
1168010300101910001,강남구,개포동,191-1공,공원,853.7,2561000,시 도유지,지자체
1168010300101910002,강남구,개포동,191-2공,공원,3730.5,2561000,시 도유지,지자체
1168010300101920000,강남구,개포동,192도,도로,4365,448400,시 도유지,지자체
1168010300105650002,강남구,개포동,565-2답,답,22,1227000,법인,구분없음
1168010300105660000,강남구,개포동,566전,전,2,2048000,개인,구분없음
1168010300105660001,강남구,개포동,566-1전,전,667,1227000,개인,구분없음
1168010300105680032,강남구,개포동,568-32구,구거,6,1761000,군유지,구분없음
1168010300105690013,강남구,개포동,569-13답,답,150,3517000,법인,구분없음
1168010300105690014,강남구,개포동,569-14답,답,294,3902000,법인,구분없음
1168010300105710005,강남구,개포동,571-5답,답,512,3321000,법인,구분없음
1168010300105710006,강남구,개포동,571-6답,답,879,3902000,법인,구분없음
1168010300105710008,강남구,개포동,571-8답,답,1091,3651000,법인,구분없음
1168010300105710016,강남구,개포동,571-16답,답,656,3346000,법인,구분없음
1168010300105710017,강남구,개포동,571-17답,답,122,3517000,법인,구분없음
1168010300105710018,강남구,개포동,571-18답,답,507,3362000,법인,구분없음
1168010300105710019,강남구,개포동,571-19답,답,15,3445000,법인,구분없음
1168010300105730000,강남구,개포동,573전,전,2083,4025000,군유지,구분없음
1168010300105730003,강남구,개포동,573-3차,주차장,205,3718000,군유지,구분없음
1168010300105730026,강남구,개포동,573-26잡,잡종지,107,3718000,군유지,구분없음
1168010300105740000,강남구,개포동,574전,전,433,3350000,군유지,구분없음
1168010300105870000,강남구,개포동,587전,전,145,3718000,법인,구분없음
1168010300105880000,강남구,개포동,588답,답,75,3902000,법인,구분없음
1168010300105880001,강남구,개포동,588-1답,답,29,3902000,법인,구분없음
1168010300105890000,강남구,개포동,589답,답,131,3902000,법인,구분없음
1168010300105890004,강남구,개포동,589-4구,구거,88,1105000,군유지,구분없음
1168010300105890005,강남구,개포동,589-5잡,잡종지,24,3718000,군유지,구분없음
1168010300105890006,강남구,개포동,589-6구,구거,39,1105000,군유지,구분없음
1168010300105890007,강남구,개포동,589-7구,구거,18,1105000,군유지,구분없음
1168010300105890017,강남구,개포동,589-17잡,잡종지,14,3902000,군유지,구분없음
1168010300105890018,강남구,개포동,589-18잡,잡종지,101,3718000,군유지,구분없음
1168010300105890019,강남구,개포동,589-19도,도로,20,1105000,시 도유지,지자체
1168010300105890027,강남구,개포동,589-27잡,잡종지,210,3718000,군유지,구분없음
1168010300105890032,강남구,개포동,589-32잡,잡종지,2,3718000,군유지,구분없음
1168010300105890035,강남구,개포동,589-35도,도로,5,1105000,군유지,구분없음
1168010300105890036,강남구,개포동,589-36잡,잡종지,15,3718000,군유지,구분없음
1168010300105890037,강남구,개포동,589-37도,도로,1,1105000,군유지,구분없음
1168010300105890044,강남구,개포동,589-44구,구거,32,1105000,군유지,구분없음
1168010300105890045,강남구,개포동,589-45잡,잡종지,9,3376000,군유지,구분없음
1168010300105890048,강남구,개포동,589-48잡,잡종지,353,3718000,군유지,구분없음
1168010300105890049,강남구,개포동,589-49잡,잡종지,230,3718000,군유지,구분없음
1168010300105890053,강남구,개포동,589-53잡,잡종지,4,3718000,시 도유지,지자체
1168010300105970005,강남구,개포동,597-5전,전,2,3718000,법인,구분없음
1168010300105990002,강남구,개포동,599-2전,전,339,3902000,개인,구분없음
1168010300106010001,강남구,개포동,601-1전,전,0.4,3718000,개인,구분없음
1168010300106060005,강남구,개포동,606-5전,전,210,3484000,법인,구분없음
1168010300106060006,강남구,개포동,606-6전,전,74.6,3484000,개인,구분없음
1168010300106150001,강남구,개포동,615-1답,답,284,217000,법인,구분없음
1168010300106220000,강남구,개포동,622답,답,175.5,521000,개인,구분없음
1168010300106220001,강남구,개포동,622-1도,도로,1563,67500,시 도유지,지자체
1168010300106220002,강남구,개포동,622-2답,답,24,519000,개인,구분없음
1168010300106230003,강남구,개포동,623-3답,답,444,619000,개인,구분없음
1168010300106230009,강남구,개포동,623-9답,답,158,619000,시 도유지,지자체
1168010300106230010,강남구,개포동,623-10임,임야,11.67,406000,개인,구분없음
1168010300106380001,강남구,개포동,638-1전,전,821,665400,시 도유지,지자체
1168010300106380005,강남구,개포동,638-5전,전,1058.67,623000,시 도유지,지자체
1168010300106380008,강남구,개포동,638-8전,전,202,568000,시 도유지,지자체
1168010300200660007,강남구,개포동,산66-7임,임야,32,55700,시 도유지,지자체
1168010300106470003,강남구,개포동,647-3도,도로,22494,67500,시 도유지,지자체
1168010300106470010,강남구,개포동,647-10도,도로,6521.9,67500,시 도유지,지자체
1168010300106490001,강남구,개포동,649-1공,공원,9367,2240000,시 도유지,지자체
1168010300106580003,강남구,개포동,658-3공,공원,1084,2561000,시 도유지,지자체
1168010300110420015,강남구,개포동,1042-15전,답,502,814000,개인,구분없음
1168010300110550011,강남구,개포동,1055-11도,도로,170,448400,군유지,구분없음
1168010300110550012,강남구,개포동,1055-12잡,잡종지,897,247000,법인,구분없음
1168010300110550014,강남구,개포동,1055-14전,전,416,396000,법인,구분없음
1168010300110550018,강남구,개포동,1055-18임,임야,1145,151000,법인,구분없음
1168010300110570002,강남구,개포동,1057-2전,전,68,267300,개인,구분없음
1168010300110570003,강남구,개포동,1057-3전,전,74,247000,개인,구분없음
1168010300110570010,강남구,개포동,1057-10임,임야,9,259700,개인,구분없음
1168010300110570011,강남구,개포동,1057-11임,임야,87,259700,개인,구분없음
1168010300110570012,강남구,개포동,1057-12도,도로,725,448400,시 도유지,지자체
1168010300110570014,강남구,개포동,1057-14임,임야,350,259700,개인,구분없음
1168010300110570017,강남구,개포동,1057-17전,전,116,221700,개인,구분없음
1168010300110630000,강남구,개포동,1063전,전,698,544000,개인,구분없음
1168010300110630001,강남구,개포동,1063-1전,전,368.5,379400,개인,구분없음
1168010300110630002,강남구,개포동,1063-2구,구거,593,421700,국유지,중앙부처
1168010300110640000,강남구,개포동,1064전,전,31,698500,개인,구분없음
1168010300202310008,강남구,개포동,산231-8구,구거,99,173000,국유지,중앙부처
1168010300111630009,강남구,개포동,1163-9공,공원,914,2309000,시 도유지,지자체
1168010300111640033,강남구,개포동,1164-33공,공원,4652.2,2561000,시 도유지,지자체
1168010300111760000,강남구,개포동,1176공,공원,1639.1,2240000,시 도유지,지자체
1168010300111760027,강남구,개포동,1176-27공,공원,30,2309000,시 도유지,지자체
1168010300111760028,강남구,개포동,1176-28잡,잡종지,30,2309000,시 도유지,지자체
1168010300111760029,강남구,개포동,1176-29공,공원,60,2561000,시 도유지,지자체
1168010300111910005,강남구,개포동,1191-5공,공원,410.4,2309000,시 도유지,지자체
1168010300111920008,강남구,개포동,1192-8공,공원,142.7,2309000,시 도유지,지자체
1168010300111930013,강남구,개포동,1193-13공,공원,141.2,2561000,시 도유지,지자체
1168010500101890001,강남구,삼성동,189-1공,공원,1320,2494000,군유지,구분없음
1168010300111940008,강남구,개포동,1194-8공,공원,624.9,2309000,시 도유지,지자체
1168010300112200000,강남구,개포동,1220공,공원,1641.7,2561000,시 도유지,지자체
1168010300112200020,강남구,개포동,1220-20공,공원,30.2,2309000,시 도유지,지자체
1168010300112200021,강남구,개포동,1220-21공,공원,30,2561000,시 도유지,지자체
1168010300112280007,강남구,개포동,1228-7공,공원,601.5,2309000,시 도유지,지자체
1168010300112290022,강남구,개포동,1229-22공,공원,580.2,2309000,시 도유지,지자체
1168010300112380010,강남구,개포동,1238-10공,공원,37.9,2309000,시 도유지,지자체
1168010300112390021,강남구,개포동,1239-21공,공원,3508.5,2240000,시 도유지,지자체
1168010300112480000,강남구,개포동,1248공,공원,1687.7,2240000,시 도유지,지자체
1168010300112510000,강남구,개포동,1251공,공원,3248.7,2240000,시 도유지,지자체
1168010300112660002,강남구,개포동,1266-2공,공원,702.6,2240000,시 도유지,지자체
1168010300112670001,강남구,개포동,1267-1대,대,3234.4,3610000,시 도유지,지자체
1168010300112670002,강남구,개포동,1267-2공,공원,4429.5,2240000,시 도유지,지자체
1168010300112710000,강남구,개포동,1271공,공원,50362.4,2240000,시 도유지,지자체
1168010300200460015,강남구,개포동,산46-15임,임야,3471,163300,법인,구분없음
1168010300112740000,강남구,개포동,1274공,공원,34642.8,2240000,시 도유지,지자체
1168010300112740001,강남구,개포동,1274-1공,공원,1847,2240000,시 도유지,지자체
1168010300112770001,강남구,개포동,1277-1도,도로,12587.8,55700,시 도유지,지자체
1168010300112800003,강남구,개포동,1280-3공,공원,2478,6184000,군유지,구분없음
1168010300112800004,강남구,개포동,1280-4공,공원,5627,6184000,군유지,구분없음
1168010300112810001,강남구,개포동,1281-1공,공원,4471.7,2240000,군유지,구분없음
1168010300112820003,강남구,개포동,1282-3공,공원,3653.4,2561000,군유지,구분없음
1168010300112820004,강남구,개포동,1282-4공,공원,1034,2240000,군유지,구분없음
1168010300112820005,강남구,개포동,1282-5공,공원,2200.5,2561000,군유지,구분없음
1168010300200460016,강남구,개포동,산46-16임,임야,1781,166700,개인,구분없음
1168010300200450011,강남구,개포동,산45-11임,임야,218.8,166700,개인,구분없음
